,index,start,end,meas,std,flag,start_date,end_date
1406,1406,58.583333,58.625,142.357,0.949,0.0,2020-02-28 13:59:59.971200,2020-02-28 15:00:00.000000
1407,1407,58.625,58.666667,142.049,0.732,0.0,2020-02-28 15:00:00.000000,2020-02-28 16:00:00.028800
1408,1408,58.666667,58.708333,142.556,0.718,0.0,2020-02-28 16:00:00.028800,2020-02-28 16:59:59.971200
1409,1409,58.708333,58.75,142.468,0.913,0.0,2020-02-28 16:59:59.971200,2020-02-28 18:00:00.000000
1410,1410,58.75,58.791667,141.821,0.94,0.0,2020-02-28 18:00:00.000000,2020-02-28 19:00:00.028800
1411,1411,58.791667,58.833333,141.289,0.723,0.0,2020-02-28 19:00:00.028800,2020-02-28 19:59:59.971200
1412,1412,58.833333,58.875,140.874,0.829,0.0,2020-02-28 19:59:59.971200,2020-02-28 21:00:00.000000
1413,1413,58.875,58.916667,140.104,1.076,0.0,2020-02-28 21:00:00.000000,2020-02-28 22:00:00.028800
1414,1414,58.916667,58.958333,139.298,1.148,0.0,2020-02-28 22:00:00.028800,2020-02-28 22:59:59.971200
1415,1415,58.958333,59.0,138.506,0.875,0.0,2020-02-28 22:59:59.971200,2020-02-29 00:00:00.000000
1416,1416,59.0,59.041667,138.29,0.863,0.0,2020-02-29 00:00:00.000000,2020-02-29 01:00:00.028800
1417,1417,59.041667,59.083333,137.854,0.828,0.0,2020-02-29 01:00:00.028800,2020-02-29 01:59:59.971200
1418,1418,59.083333,59.125,137.002,0.853,0.0,2020-02-29 01:59:59.971200,2020-02-29 03:00:00.000000
1419,1419,59.125,59.166667,137.668,0.931,0.0,2020-02-29 03:00:00.000000,2020-02-29 04:00:00.028800
1420,1420,59.166667,59.208333,137.173,0.897,0.0,2020-02-29 04:00:00.028800,2020-02-29 04:59:59.971200
1421,1421,59.208333,59.25,136.775,0.919,0.0,2020-02-29 04:59:59.971200,2020-02-29 06:00:00.000000
1422,1422,59.25,59.291667,136.558,0.931,0.0,2020-02-29 06:00:00.000000,2020-02-29 07:00:00.028800
1423,1423,59.291667,59.333333,136.722,0.756,0.0,2020-02-29 07:00:00.028800,2020-02-29 07:59:59.971200
1424,1424,59.333333,59.375,136.405,0.694,0.0,2020-02-29 07:59:59.971200,2020-02-29 09:00:00.000000
1425,1425,59.375,59.416667,136.621,0.746,0.0,2020-02-29 09:00:00.000000,2020-02-29 10:00:00.028800
1426,1426,59.416667,59.458333,136.588,0.976,0.0,2020-02-29 10:00:00.028800,2020-02-29 10:59:59.971200
1427,1427,59.458333,59.5,137.031,0.93,0.0,2020-02-29 10:59:59.971200,2020-02-29 12:00:00.000000
1428,1428,59.5,59.541667,137.875,0.826,0.0,2020-02-29 12:00:00.000000,2020-02-29 13:00:00.028800
1429,1429,59.541667,59.583333,138.072,0.796,0.0,2020-02-29 13:00:00.028800,2020-02-29 13:59:59.971200
1430,1430,59.583333,59.625,138.3,0.903,0.0,2020-02-29 13:59:59.971200,2020-02-29 15:00:00.000000
1431,1431,59.625,59.666667,138.546,0.816,0.0,2020-02-29 15:00:00.000000,2020-02-29 16:00:00.028800
1432,1432,59.666667,59.708333,138.593,0.813,0.0,2020-02-29 16:00:00.028800,2020-02-29 16:59:59.971200
1433,1433,59.708333,59.75,138.711,0.659,0.0,2020-02-29 16:59:59.971200,2020-02-29 18:00:00.000000
1434,1434,59.75,59.791667,138.619,0.872,0.0,2020-02-29 18:00:00.000000,2020-02-29 19:00:00.028800
1435,1435,59.791667,59.833333,138.568,0.844,0.0,2020-02-29 19:00:00.028800,2020-02-29 19:59:59.971200
1436,1436,59.833333,59.875,138.231,0.752,0.0,2020-02-29 19:59:59.971200,2020-02-29 21:00:00.000000
1437,1437,59.875,59.916667,138.051,0.841,0.0,2020-02-29 21:00:00.000000,2020-02-29 22:00:00.028800
1438,1438,59.916667,59.958333,138.087,0.936,0.0,2020-02-29 22:00:00.028800,2020-02-29 22:59:59.971200
1439,1439,59.958333,60.0,137.938,0.889,0.0,2020-02-29 22:59:59.971200,2020-03-01 00:00:00.000000
1440,1440,60.0,60.041667,137.844,0.935,0.0,2020-03-01 00:00:00.000000,2020-03-01 01:00:00.028800
1441,1441,60.041667,60.083333,137.655,0.849,0.0,2020-03-01 01:00:00.028800,2020-03-01 01:59:59.971200
1442,1442,60.083333,60.125,138.028,0.919,0.0,2020-03-01 01:59:59.971200,2020-03-01 03:00:00.000000
1443,1443,60.125,60.166667,138.083,0.764,0.0,2020-03-01 03:00:00.000000,2020-03-01 04:00:00.028800
1444,1444,60.166667,60.208333,138.077,0.813,0.0,2020-03-01 04:00:00.028800,2020-03-01 04:59:59.971200
1445,1445,60.208333,60.25,138.47,1.023,0.0,2020-03-01 04:59:59.971200,2020-03-01 06:00:00.000000
1446,1446,60.25,60.291667,137.863,1.04,0.0,2020-03-01 06:00:00.000000,2020-03-01 07:00:00.028800
1447,1447,60.291667,60.333333,137.475,0.947,0.0,2020-03-01 07:00:00.028800,2020-03-01 07:59:59.971200
1448,1448,60.333333,60.375,137.993,0.876,0.0,2020-03-01 07:59:59.971200,2020-03-01 09:00:00.000000
1449,1449,60.375,60.416667,138.244,1.071,0.0,2020-03-01 09:00:00.000000,2020-03-01 10:00:00.028800
1450,1450,60.416667,60.458333,137.295,0.894,0.0,2020-03-01 10:00:00.028800,2020-03-01 10:59:59.971200
1451,1451,60.458333,60.5,136.364,0.766,0.0,2020-03-01 10:59:59.971200,2020-03-01 12:00:00.000000
1452,1452,60.5,60.541667,136.591,0.893,0.0,2020-03-01 12:00:00.000000,2020-03-01 13:00:00.028800
1453,1453,60.541667,60.583333,136.733,0.768,0.0,2020-03-01 13:00:00.028800,2020-03-01 13:59:59.971200
1454,1454,60.583333,60.625,136.652,0.75,0.0,2020-03-01 13:59:59.971200,2020-03-01 15:00:00.000000
1455,1455,60.625,60.666667,136.937,0.913,0.0,2020-03-01 15:00:00.000000,2020-03-01 16:00:00.028800
1456,1456,60.666667,60.708333,137.357,0.885,0.0,2020-03-01 16:00:00.028800,2020-03-01 16:59:59.971200
1457,1457,60.708333,60.75,137.673,0.86,0.0,2020-03-01 16:59:59.971200,2020-03-01 18:00:00.000000
1458,1458,60.75,60.791667,137.605,0.862,0.0,2020-03-01 18:00:00.000000,2020-03-01 19:00:00.028800
1459,1459,60.791667,60.833333,138.643,0.813,0.0,2020-03-01 19:00:00.028800,2020-03-01 19:59:59.971200
1460,1460,60.833333,60.875,138.106,0.903,0.0,2020-03-01 19:59:59.971200,2020-03-01 21:00:00.000000
1461,1461,60.875,60.916667,137.909,0.988,0.0,2020-03-01 21:00:00.000000,2020-03-01 22:00:00.028800
1462,1462,60.916667,60.958333,138.358,1.09,0.0,2020-03-01 22:00:00.028800,2020-03-01 22:59:59.971200
1463,1463,60.958333,61.0,,99.999,0.999,2020-03-01 22:59:59.971200,2020-03-02 00:00:00.000000
1464,1464,61.0,61.041667,,99.999,0.999,2020-03-02 00:00:00.000000,2020-03-02 01:00:00.028800
1465,1465,61.041667,61.083333,,99.999,0.999,2020-03-02 01:00:00.028800,2020-03-02 01:59:59.971200
1466,1466,61.083333,61.125,,99.999,0.999,2020-03-02 01:59:59.971200,2020-03-02 03:00:00.000000
1467,1467,61.125,61.166667,,99.999,0.999,2020-03-02 03:00:00.000000,2020-03-02 04:00:00.028800
1468,1468,61.166667,61.208333,,99.999,0.999,2020-03-02 04:00:00.028800,2020-03-02 04:59:59.971200
1469,1469,61.208333,61.25,,99.999,0.999,2020-03-02 04:59:59.971200,2020-03-02 06:00:00.000000
1470,1470,61.25,61.291667,,99.999,0.999,2020-03-02 06:00:00.000000,2020-03-02 07:00:00.028800
1471,1471,61.291667,61.333333,,0.717,0.653,2020-03-02 07:00:00.028800,2020-03-02 07:59:59.971200
1472,1472,61.333333,61.375,131.741,0.809,0.0,2020-03-02 07:59:59.971200,2020-03-02 09:00:00.000000
1473,1473,61.375,61.416667,131.574,0.834,0.0,2020-03-02 09:00:00.000000,2020-03-02 10:00:00.028800
1474,1474,61.416667,61.458333,131.796,0.773,0.0,2020-03-02 10:00:00.028800,2020-03-02 10:59:59.971200
1475,1475,61.458333,61.5,131.913,1.082,0.0,2020-03-02 10:59:59.971200,2020-03-02 12:00:00.000000
1476,1476,61.5,61.541667,130.827,0.902,0.0,2020-03-02 12:00:00.000000,2020-03-02 13:00:00.028800
1477,1477,61.541667,61.583333,131.286,0.993,0.0,2020-03-02 13:00:00.028800,2020-03-02 13:59:59.971200
1478,1478,61.583333,61.625,131.608,0.954,0.0,2020-03-02 13:59:59.971200,2020-03-02 15:00:00.000000
1479,1479,61.625,61.666667,131.904,0.886,0.0,2020-03-02 15:00:00.000000,2020-03-02 16:00:00.028800
1480,1480,61.666667,61.708333,131.916,1.008,0.0,2020-03-02 16:00:00.028800,2020-03-02 16:59:59.971200
1481,1481,61.708333,61.75,132.012,0.713,0.0,2020-03-02 16:59:59.971200,2020-03-02 18:00:00.000000
1482,1482,61.75,61.791667,132.69,0.976,0.0,2020-03-02 18:00:00.000000,2020-03-02 19:00:00.028800
1483,1483,61.791667,61.833333,132.052,0.878,0.0,2020-03-02 19:00:00.028800,2020-03-02 19:59:59.971200
1484,1484,61.833333,61.875,131.815,0.83,0.0,2020-03-02 19:59:59.971200,2020-03-02 21:00:00.000000
1485,1485,61.875,61.916667,131.091,0.873,0.0,2020-03-02 21:00:00.000000,2020-03-02 22:00:00.028800
1486,1486,61.916667,61.958333,130.91,0.948,0.0,2020-03-02 22:00:00.028800,2020-03-02 22:59:59.971200
1487,1487,61.958333,62.0,130.882,0.994,0.0,2020-03-02 22:59:59.971200,2020-03-03 00:00:00.000000
1488,1488,62.0,62.041667,131.0,0.796,0.0,2020-03-03 00:00:00.000000,2020-03-03 01:00:00.028800
1489,1489,62.041667,62.083333,131.817,0.698,0.0,2020-03-03 01:00:00.028800,2020-03-03 01:59:59.971200
1490,1490,62.083333,62.125,131.537,0.914,0.0,2020-03-03 01:59:59.971200,2020-03-03 03:00:00.000000
1491,1491,62.125,62.166667,131.57,0.798,0.0,2020-03-03 03:00:00.000000,2020-03-03 04:00:00.028800
1492,1492,62.166667,62.208333,131.145,0.748,0.0,2020-03-03 04:00:00.028800,2020-03-03 04:59:59.971200
1493,1493,62.208333,62.25,131.996,0.892,0.0,2020-03-03 04:59:59.971200,2020-03-03 06:00:00.000000
1494,1494,62.25,62.291667,132.11,0.971,0.0,2020-03-03 06:00:00.000000,2020-03-03 07:00:00.028800
1495,1495,62.291667,62.333333,131.748,0.863,0.0,2020-03-03 07:00:00.028800,2020-03-03 07:59:59.971200
1496,1496,62.333333,62.375,131.543,1.01,0.0,2020-03-03 07:59:59.971200,2020-03-03 09:00:00.000000
1497,1497,62.375,62.416667,131.559,0.818,0.0,2020-03-03 09:00:00.000000,2020-03-03 10:00:00.028800
1498,1498,62.416667,62.458333,131.67,0.973,0.0,2020-03-03 10:00:00.028800,2020-03-03 10:59:59.971200
1499,1499,62.458333,62.5,131.819,1.045,0.0,2020-03-03 10:59:59.971200,2020-03-03 12:00:00.000000
1500,1500,62.5,62.541667,132.631,0.711,0.0,2020-03-03 12:00:00.000000,2020-03-03 13:00:00.028800
1501,1501,62.541667,62.583333,132.814,0.836,0.0,2020-03-03 13:00:00.028800,2020-03-03 13:59:59.971200
1502,1502,62.583333,62.625,133.433,0.942,0.0,2020-03-03 13:59:59.971200,2020-03-03 15:00:00.000000
1503,1503,62.625,62.666667,132.306,0.844,0.0,2020-03-03 15:00:00.000000,2020-03-03 16:00:00.028800
1504,1504,62.666667,62.708333,132.876,0.847,0.0,2020-03-03 16:00:00.028800,2020-03-03 16:59:59.971200
1505,1505,62.708333,62.75,132.528,0.802,0.0,2020-03-03 16:59:59.971200,2020-03-03 18:00:00.000000
1506,1506,62.75,62.791667,132.661,1.019,0.0,2020-03-03 18:00:00.000000,2020-03-03 19:00:00.028800
1507,1507,62.791667,62.833333,132.11,0.893,0.0,2020-03-03 19:00:00.028800,2020-03-03 19:59:59.971200
1508,1508,62.833333,62.875,132.41,0.788,0.0,2020-03-03 19:59:59.971200,2020-03-03 21:00:00.000000
1509,1509,62.875,62.916667,132.604,0.705,0.0,2020-03-03 21:00:00.000000,2020-03-03 22:00:00.028800
1510,1510,62.916667,62.958333,133.203,0.79,0.0,2020-03-03 22:00:00.028800,2020-03-03 22:59:59.971200
1511,1511,62.958333,63.0,133.531,0.985,0.0,2020-03-03 22:59:59.971200,2020-03-04 00:00:00.000000
1512,1512,63.0,63.041667,133.721,0.913,0.0,2020-03-04 00:00:00.000000,2020-03-04 01:00:00.028800
1513,1513,63.041667,63.083333,133.434,0.831,0.0,2020-03-04 01:00:00.028800,2020-03-04 01:59:59.971200
1514,1514,63.083333,63.125,133.089,0.781,0.0,2020-03-04 01:59:59.971200,2020-03-04 03:00:00.000000
1515,1515,63.125,63.166667,132.95,0.861,0.0,2020-03-04 03:00:00.000000,2020-03-04 04:00:00.028800
1516,1516,63.166667,63.208333,132.844,0.852,0.0,2020-03-04 04:00:00.028800,2020-03-04 04:59:59.971200
1517,1517,63.208333,63.25,132.655,0.796,0.0,2020-03-04 04:59:59.971200,2020-03-04 06:00:00.000000
1518,1518,63.25,63.291667,132.669,0.899,0.0,2020-03-04 06:00:00.000000,2020-03-04 07:00:00.028800
1519,1519,63.291667,63.333333,132.381,0.757,0.0,2020-03-04 07:00:00.028800,2020-03-04 07:59:59.971200
1520,1520,63.333333,63.375,131.642,0.757,0.0,2020-03-04 07:59:59.971200,2020-03-04 09:00:00.000000
1521,1521,63.375,63.416667,131.649,0.875,0.0,2020-03-04 09:00:00.000000,2020-03-04 10:00:00.028800
1522,1522,63.416667,63.458333,131.551,0.862,0.0,2020-03-04 10:00:00.028800,2020-03-04 10:59:59.971200
1523,1523,63.458333,63.5,131.572,0.829,0.0,2020-03-04 10:59:59.971200,2020-03-04 12:00:00.000000
1524,1524,63.5,63.541667,131.715,0.867,0.0,2020-03-04 12:00:00.000000,2020-03-04 13:00:00.028800
1525,1525,63.541667,63.583333,131.64,0.925,0.0,2020-03-04 13:00:00.028800,2020-03-04 13:59:59.971200
1526,1526,63.583333,63.625,131.607,0.925,0.0,2020-03-04 13:59:59.971200,2020-03-04 15:00:00.000000
1527,1527,63.625,63.666667,,1.043,0.653,2020-03-04 15:00:00.000000,2020-03-04 16:00:00.028800
1528,1528,63.666667,63.708333,131.938,0.835,0.0,2020-03-04 16:00:00.028800,2020-03-04 16:59:59.971200
1529,1529,63.708333,63.75,131.892,0.859,0.0,2020-03-04 16:59:59.971200,2020-03-04 18:00:00.000000
1530,1530,63.75,63.791667,132.141,0.762,0.0,2020-03-04 18:00:00.000000,2020-03-04 19:00:00.028800
1531,1531,63.791667,63.833333,131.945,0.838,0.0,2020-03-04 19:00:00.028800,2020-03-04 19:59:59.971200
1532,1532,63.833333,63.875,132.169,0.923,0.0,2020-03-04 19:59:59.971200,2020-03-04 21:00:00.000000
1533,1533,63.875,63.916667,132.388,0.866,0.0,2020-03-04 21:00:00.000000,2020-03-04 22:00:00.028800
1534,1534,63.916667,63.958333,132.396,0.613,0.0,2020-03-04 22:00:00.028800,2020-03-04 22:59:59.971200
1535,1535,63.958333,64.0,132.386,0.979,0.0,2020-03-04 22:59:59.971200,2020-03-05 00:00:00.000000
1536,1536,64.0,64.041667,132.65,0.884,0.0,2020-03-05 00:00:00.000000,2020-03-05 01:00:00.028800
1537,1537,64.041667,64.083333,132.946,0.874,0.0,2020-03-05 01:00:00.028800,2020-03-05 01:59:59.971200
1538,1538,64.083333,64.125,132.809,0.851,0.0,2020-03-05 01:59:59.971200,2020-03-05 03:00:00.000000
1539,1539,64.125,64.166667,132.958,0.928,0.0,2020-03-05 03:00:00.000000,2020-03-05 04:00:00.028800
1540,1540,64.166667,64.208333,133.128,0.777,0.0,2020-03-05 04:00:00.028800,2020-03-05 04:59:59.971200
1541,1541,64.208333,64.25,133.384,0.883,0.0,2020-03-05 04:59:59.971200,2020-03-05 06:00:00.000000
1542,1542,64.25,64.291667,132.934,0.91,0.0,2020-03-05 06:00:00.000000,2020-03-05 07:00:00.028800
1543,1543,64.291667,64.333333,132.816,0.84,0.0,2020-03-05 07:00:00.028800,2020-03-05 07:59:59.971200
1544,1544,64.333333,64.375,133.094,0.691,0.0,2020-03-05 07:59:59.971200,2020-03-05 09:00:00.000000
1545,1545,64.375,64.416667,133.031,1.006,0.0,2020-03-05 09:00:00.000000,2020-03-05 10:00:00.028800
1546,1546,64.416667,64.458333,132.989,0.86,0.0,2020-03-05 10:00:00.028800,2020-03-05 10:59:59.971200
1547,1547,64.458333,64.5,133.407,0.798,0.0,2020-03-05 10:59:59.971200,2020-03-05 12:00:00.000000
1548,1548,64.5,64.541667,133.397,0.7,0.0,2020-03-05 12:00:00.000000,2020-03-05 13:00:00.028800
1549,1549,64.541667,64.583333,133.579,0.929,0.0,2020-03-05 13:00:00.028800,2020-03-05 13:59:59.971200
1550,1550,64.583333,64.625,133.658,0.781,0.0,2020-03-05 13:59:59.971200,2020-03-05 15:00:00.000000
1551,1551,64.625,64.666667,133.722,0.892,0.0,2020-03-05 15:00:00.000000,2020-03-05 16:00:00.028800
1552,1552,64.666667,64.708333,133.674,0.956,0.0,2020-03-05 16:00:00.028800,2020-03-05 16:59:59.971200
1553,1553,64.708333,64.75,133.794,0.788,0.0,2020-03-05 16:59:59.971200,2020-03-05 18:00:00.000000
1554,1554,64.75,64.791667,133.976,0.805,0.0,2020-03-05 18:00:00.000000,2020-03-05 19:00:00.028800
1555,1555,64.791667,64.833333,134.119,0.798,0.0,2020-03-05 19:00:00.028800,2020-03-05 19:59:59.971200
1556,1556,64.833333,64.875,134.066,0.828,0.0,2020-03-05 19:59:59.971200,2020-03-05 21:00:00.000000
1557,1557,64.875,64.916667,133.828,0.785,0.0,2020-03-05 21:00:00.000000,2020-03-05 22:00:00.028800
1558,1558,64.916667,64.958333,133.998,0.846,0.0,2020-03-05 22:00:00.028800,2020-03-05 22:59:59.971200
1559,1559,64.958333,65.0,134.36,0.87,0.0,2020-03-05 22:59:59.971200,2020-03-06 00:00:00.000000
1560,1560,65.0,65.041667,134.391,0.94,0.0,2020-03-06 00:00:00.000000,2020-03-06 01:00:00.028800
1561,1561,65.041667,65.083333,134.187,0.809,0.0,2020-03-06 01:00:00.028800,2020-03-06 01:59:59.971200
1562,1562,65.083333,65.125,133.976,0.876,0.0,2020-03-06 01:59:59.971200,2020-03-06 03:00:00.000000
1563,1563,65.125,65.166667,133.962,0.793,0.0,2020-03-06 03:00:00.000000,2020-03-06 04:00:00.028800
1564,1564,65.166667,65.208333,133.825,0.783,0.0,2020-03-06 04:00:00.028800,2020-03-06 04:59:59.971200
1565,1565,65.208333,65.25,134.035,0.813,0.0,2020-03-06 04:59:59.971200,2020-03-06 06:00:00.000000
1566,1566,65.25,65.291667,134.114,0.887,0.0,2020-03-06 06:00:00.000000,2020-03-06 07:00:00.028800
1567,1567,65.291667,65.333333,133.746,0.897,0.0,2020-03-06 07:00:00.028800,2020-03-06 07:59:59.971200
1568,1568,65.333333,65.375,133.992,0.838,0.0,2020-03-06 07:59:59.971200,2020-03-06 09:00:00.000000
1569,1569,65.375,65.416667,133.931,0.928,0.0,2020-03-06 09:00:00.000000,2020-03-06 10:00:00.028800
1570,1570,65.416667,65.458333,134.078,0.862,0.0,2020-03-06 10:00:00.028800,2020-03-06 10:59:59.971200
1571,1571,65.458333,65.5,134.163,0.862,0.0,2020-03-06 10:59:59.971200,2020-03-06 12:00:00.000000
1572,1572,65.5,65.541667,134.228,0.765,0.0,2020-03-06 12:00:00.000000,2020-03-06 13:00:00.028800
1573,1573,65.541667,65.583333,134.47,0.776,0.0,2020-03-06 13:00:00.028800,2020-03-06 13:59:59.971200
1574,1574,65.583333,65.625,134.232,0.74,0.0,2020-03-06 13:59:59.971200,2020-03-06 15:00:00.000000
1575,1575,65.625,65.666667,134.22,0.948,0.0,2020-03-06 15:00:00.000000,2020-03-06 16:00:00.028800
1576,1576,65.666667,65.708333,134.251,0.912,0.0,2020-03-06 16:00:00.028800,2020-03-06 16:59:59.971200
1577,1577,65.708333,65.75,134.164,0.751,0.0,2020-03-06 16:59:59.971200,2020-03-06 18:00:00.000000
1578,1578,65.75,65.791667,134.138,0.804,0.0,2020-03-06 18:00:00.000000,2020-03-06 19:00:00.028800
1579,1579,65.791667,65.833333,134.027,0.797,0.0,2020-03-06 19:00:00.028800,2020-03-06 19:59:59.971200
1580,1580,65.833333,65.875,134.365,0.875,0.0,2020-03-06 19:59:59.971200,2020-03-06 21:00:00.000000
1581,1581,65.875,65.916667,134.028,0.87,0.0,2020-03-06 21:00:00.000000,2020-03-06 22:00:00.028800
1582,1582,65.916667,65.958333,134.205,0.692,0.0,2020-03-06 22:00:00.028800,2020-03-06 22:59:59.971200
1583,1583,65.958333,66.0,134.395,0.77,0.0,2020-03-06 22:59:59.971200,2020-03-07 00:00:00.000000
1584,1584,66.0,66.041667,134.116,0.845,0.0,2020-03-07 00:00:00.000000,2020-03-07 01:00:00.028800
1585,1585,66.041667,66.083333,134.186,0.84,0.0,2020-03-07 01:00:00.028800,2020-03-07 01:59:59.971200
1586,1586,66.083333,66.125,134.038,0.8,0.0,2020-03-07 01:59:59.971200,2020-03-07 03:00:00.000000
1587,1587,66.125,66.166667,134.408,0.82,0.0,2020-03-07 03:00:00.000000,2020-03-07 04:00:00.028800
1588,1588,66.166667,66.208333,134.471,0.885,0.0,2020-03-07 04:00:00.028800,2020-03-07 04:59:59.971200
1589,1589,66.208333,66.25,134.271,0.913,0.0,2020-03-07 04:59:59.971200,2020-03-07 06:00:00.000000
1590,1590,66.25,66.291667,134.203,0.776,0.0,2020-03-07 06:00:00.000000,2020-03-07 07:00:00.028800
1591,1591,66.291667,66.333333,134.372,0.832,0.0,2020-03-07 07:00:00.028800,2020-03-07 07:59:59.971200
1592,1592,66.333333,66.375,134.018,0.863,0.0,2020-03-07 07:59:59.971200,2020-03-07 09:00:00.000000
1593,1593,66.375,66.416667,134.339,0.842,0.0,2020-03-07 09:00:00.000000,2020-03-07 10:00:00.028800
1594,1594,66.416667,66.458333,134.365,0.93,0.0,2020-03-07 10:00:00.028800,2020-03-07 10:59:59.971200
1595,1595,66.458333,66.5,134.347,0.897,0.0,2020-03-07 10:59:59.971200,2020-03-07 12:00:00.000000
1596,1596,66.5,66.541667,134.228,0.821,0.0,2020-03-07 12:00:00.000000,2020-03-07 13:00:00.028800
1597,1597,66.541667,66.583333,134.693,0.856,0.0,2020-03-07 13:00:00.028800,2020-03-07 13:59:59.971200
1598,1598,66.583333,66.625,134.405,0.803,0.0,2020-03-07 13:59:59.971200,2020-03-07 15:00:00.000000
1599,1599,66.625,66.666667,134.369,0.802,0.0,2020-03-07 15:00:00.000000,2020-03-07 16:00:00.028800
1600,1600,66.666667,66.708333,134.194,0.943,0.0,2020-03-07 16:00:00.028800,2020-03-07 16:59:59.971200
1601,1601,66.708333,66.75,134.546,0.77,0.0,2020-03-07 16:59:59.971200,2020-03-07 18:00:00.000000
1602,1602,66.75,66.791667,134.67,0.886,0.0,2020-03-07 18:00:00.000000,2020-03-07 19:00:00.028800
1603,1603,66.791667,66.833333,134.599,0.753,0.0,2020-03-07 19:00:00.028800,2020-03-07 19:59:59.971200
1604,1604,66.833333,66.875,134.706,0.86,0.0,2020-03-07 19:59:59.971200,2020-03-07 21:00:00.000000
1605,1605,66.875,66.916667,134.982,0.828,0.0,2020-03-07 21:00:00.000000,2020-03-07 22:00:00.028800
1606,1606,66.916667,66.958333,135.528,0.828,0.0,2020-03-07 22:00:00.028800,2020-03-07 22:59:59.971200
1607,1607,66.958333,67.0,135.492,0.904,0.0,2020-03-07 22:59:59.971200,2020-03-08 00:00:00.000000
1608,1608,67.0,67.041667,135.496,0.689,0.0,2020-03-08 00:00:00.000000,2020-03-08 01:00:00.028800
1609,1609,67.041667,67.083333,135.259,0.781,0.0,2020-03-08 01:00:00.028800,2020-03-08 01:59:59.971200
1610,1610,67.083333,67.125,134.54,0.957,0.0,2020-03-08 01:59:59.971200,2020-03-08 03:00:00.000000
1611,1611,67.125,67.166667,134.442,0.848,0.0,2020-03-08 03:00:00.000000,2020-03-08 04:00:00.028800
1612,1612,67.166667,67.208333,134.259,0.764,0.0,2020-03-08 04:00:00.028800,2020-03-08 04:59:59.971200
1613,1613,67.208333,67.25,134.751,0.784,0.0,2020-03-08 04:59:59.971200,2020-03-08 06:00:00.000000
1614,1614,67.25,67.291667,134.549,0.904,0.0,2020-03-08 06:00:00.000000,2020-03-08 07:00:00.028800
1615,1615,67.291667,67.333333,134.637,0.795,0.0,2020-03-08 07:00:00.028800,2020-03-08 07:59:59.971200
1616,1616,67.333333,67.375,134.833,0.829,0.0,2020-03-08 07:59:59.971200,2020-03-08 09:00:00.000000
1617,1617,67.375,67.416667,134.588,0.872,0.0,2020-03-08 09:00:00.000000,2020-03-08 10:00:00.028800
1618,1618,67.416667,67.458333,134.5,0.806,0.0,2020-03-08 10:00:00.028800,2020-03-08 10:59:59.971200
1619,1619,67.458333,67.5,134.451,0.825,0.0,2020-03-08 10:59:59.971200,2020-03-08 12:00:00.000000
1620,1620,67.5,67.541667,134.617,0.831,0.0,2020-03-08 12:00:00.000000,2020-03-08 13:00:00.028800
1621,1621,67.541667,67.583333,134.394,0.901,0.0,2020-03-08 13:00:00.028800,2020-03-08 13:59:59.971200
1622,1622,67.583333,67.625,134.063,0.923,0.0,2020-03-08 13:59:59.971200,2020-03-08 15:00:00.000000
1623,1623,67.625,67.666667,134.404,0.683,0.0,2020-03-08 15:00:00.000000,2020-03-08 16:00:00.028800
1624,1624,67.666667,67.708333,134.32,0.962,0.0,2020-03-08 16:00:00.028800,2020-03-08 16:59:59.971200
